"osm_id","geometry","children","adults","elderly","total_pop","age_entropy_index","osm_category","category","subcategory","name"
8784249650,"POINT(125565.17491546103 480999.2427245788)",460,2555,250,3265,0.6050781183764298,"shop",NULL,"money_transfer","Small world"
8806939616,"POINT(122341.47851283291 484509.4035735926)",340,2315,365,3020,0.6417806329531666,"amenity","public","bench",NULL
8806964734,"POINT(122354.81941798137 484512.3307250067)",340,2315,365,3020,0.6417806329531666,"amenity","public","bench",NULL
8806972024,"POINT(122349.26160813528 484531.2606804877)",360,2390,390,3140,0.6509341679749431,"amenity","public","bench",NULL
8806972035,"POINT(122346.09044557482 484543.2317726019)",360,2390,390,3140,0.6509341679749431,"amenity","public","bench",NULL
8807032200,"POINT(121831.34563058385 484645.0668972596)",410,2825,705,3940,0.7117098527682397,"amenity","public","bench",NULL
8807032207,"POINT(121835.30912109592 484645.75239293143)",410,2825,705,3940,0.7117098527682397,"amenity","public","bench",NULL
8807514856,"POINT(117064.8133651689 487063.4815809745)",100,395,100,595,0.7932086555030807,"amenity","sustenance","restaurant","Oeverzicht"
8811466996,"POINT(113372.93782197373 487273.4858662694)",5,30,10,45,0.77250688571426,"leisure","public","playground",NULL
8815796628,"POINT(123088.08901884983 487010.20235023537)",200,1710,310,2220,0.6306139896126379,"amenity","sustenance","restaurant","Vegan Sushi Bar"
8857065922,"POINT(123710.56477090793 485474.15171265363)",370,2385,350,3105,0.6391546704722217,"amenity","sustenance","fast_food","Helin's Döner"
8860409829,"POINT(126956.1838368428 480494.64354077715)",350,1265,185,1800,0.7283210422565547,"leisure","public","playground",NULL
8868722161,"POINT(125432.09506622145 480914.4286507576)",365,2070,165,2600,0.5753660313696362,"amenity","public","library","oba"
8870602169,"POINT(113237.140041134 488389.04820751486)",0,0,0,0,0,"shop","food_shop","farm","Fruittuin van West"
8873520662,"POINT(120733.8295907932 488215.4892331275)",475,4460,960,5895,0.6458577451835883,"shop","food_shop","bakery","Bbrood!"
8874110218,"POINT(118449.64045480441 486675.21876946045)",590,4055,420,5065,0.5779663665611148,"shop","beauty_shop","hairdresser",NULL
8890561757,"POINT(122641.44817231725 485856.848646972)",305,2340,370,3015,0.6243498178315491,"amenity","sustenance","fast_food","Swieti Sranang"
8901160912,"POINT(124557.71720870704 480663.4334559159)",0,5,0,5,-0,"amenity","public","bench",NULL
8903833175,"POINT(123306.71922221323 483097.38850515644)",0,0,0,0,0,"amenity","sustenance","fast_food","FEBO"
8911743918,"POINT(121170.46400961906 486499.66798391205)",70,810,155,1035,0.5992706287905905,"amenity","public","bench",NULL
8911762917,"POINT(120996.34109354089 486202.4655302928)",245,2430,335,3010,0.565563974863825,"amenity","public","bench",NULL
8911777117,"POINT(121098.04688730744 486398.71053873654)",95,885,160,1140,0.6182616750929981,"amenity","public","bench",NULL
8932661541,"POINT(119441.3227610873 486047.5201609217)",585,4480,510,5575,0.5744251260631645,"shop","beauty_shop","beauty","My skin"
8932661543,"POINT(119374.96380048117 486219.8637365348)",555,4810,555,5920,0.5575603585088339,"amenity","food_shop","ice_cream","Jan Pieter Ijsje"
8932661544,"POINT(119349.21856029688 486291.0722304987)",675,5980,800,7455,0.5769489227504337,"shop","beauty_shop","massage","Weleda City Spa Amsterdam"
8932661546,"POINT(119313.43991083856 486315.0754328478)",670,5775,840,7285,0.5940948924412884,"amenity","sustenance","cafe","Coffieshop"
8932661547,"POINT(119294.71814651633 486366.4165536316)",520,4615,645,5780,0.5835541286566618,"amenity","sustenance","cafe","Coffeeshop Kashmir"
8950380560,"POINT(120134.00857644508 486826.4313787892)",340,3010,415,3765,0.5817744335310274,"amenity","sustenance","restaurant","Beyrouth"
8974106231,"POINT(123084.54105783105 486973.3956377454)",200,1710,310,2220,0.6306139896126379,"amenity","public","bench",NULL
8974106232,"POINT(123088.68645586798 486970.9320695976)",200,1710,310,2220,0.6306139896126379,"amenity","public","bench",NULL
8975891761,"POINT(116879.55095046035 492952.11309542315)",0,5,0,5,-0,"shop","furniture_shop","furniture","Saets and Sofas"
8975891762,"POINT(116872.21619586338 492923.7736461997)",0,5,0,5,-0,"shop","furniture_shop","kitchen","Kvik Keuken & Badkamer"
8975891763,"POINT(116859.0117734154 492867.4506350092)",0,5,0,5,-0,"shop","discount_shop","charity","Noppes Kringloopwinkel"
8977207881,"POINT(124411.01257406699 490224.8241998451)",130,720,155,1005,0.7207059454845839,"amenity","sustenance","restaurant","HEMA Restaurant"
8981318683,"POINT(124635.22991603482 484994.5365423967)",710,2485,405,3600,0.7480571071250148,"amenity","public","bench",NULL
8986379171,"POINT(119151.79461714107 487163.2118436106)",760,4875,480,6115,0.5821654846702012,"shop","diy_shop","hardware","De Vijl"
8986401987,"POINT(119102.68733395668 487180.5149957124)",885,5360,520,6765,0.5896015606641412,"shop","food_shop","deli","Stach"
8986404394,"POINT(119135.39729487983 487169.1614501911)",635,3940,390,4965,0.5883335422415579,"shop","food_shop","bakery","Bakkerij Nazar"
8986444475,"POINT(118781.64132323791 487669.57248694595)",395,1690,210,2295,0.6799547099320741,"amenity","public","bench",NULL
8986529473,"POINT(119309.73466293658 487144.99857114826)",795,5595,590,6980,0.5766961297094856,"amenity","sustenance","cafe","Treffers"
8986585285,"POINT(119495.37457364908 488422.50427645934)",170,1085,105,1360,0.5806429656316767,"amenity","sustenance","fast_food","Alicante vis"
8986645358,"POINT(121738.23600131643 487647.234266932)",85,1880,170,2135,0.4021687827587128,"amenity","sustenance","restaurant","Adam Palace"
8986645363,"POINT(122495.77614204187 485150.1099323019)",220,1150,130,1500,0.634623787424097,"amenity","sustenance","restaurant","Wok 020"
8988112034,"POINT(119667.63057059175 486005.4159140935)",185,1180,285,1650,0.7176502178887718,"shop","beauty_shop","hairdresser","Kinki Kappers"
8988114096,"POINT(125553.97718163149 479991.36101378256)",145,915,45,1105,0.5034380390549387,"shop","food_shop","bakery","Tropical Bakeries"
8988114098,"POINT(121875.10465478606 485294.1534995061)",390,3320,365,4075,0.5530816109456669,"shop","stationery_shop","books","Bruna"
8988114099,"POINT(125573.71392866742 480002.63716554)",145,915,45,1105,0.5034380390549387,"amenity","sustenance","fast_food","Lili's Kitchen"
8988114103,"POINT(125560.44157843539 479994.5937450676)",145,915,45,1105,0.5034380390549387,"amenity","sustenance","fast_food","Surinaams Buffet"
8988124653,"POINT(119353.07122090849 487070.66950285627)",640,4400,500,5540,0.5910947127380638,"shop","other_shop","outpost","Gorillas"
8988132200,"POINT(119731.82579931343 486676.36134436156)",595,4615,635,5845,0.6010183409053483,"shop","art_shop","art","Art Deco - Djoeke Wessing"
8988141653,"POINT(119765.85659269395 486695.75718916534)",530,4040,490,5060,0.5845161959222774,"shop","furniture_shop","antiques","The Collector - Barnett Antiques"
8988153461,"POINT(119379.66193835405 487058.68305265985)",640,4400,500,5540,0.5910947127380638,"shop","discount_shop","second_hand","Karma Karma"
8989008154,"POINT(119457.67026170061 487018.8539992602)",825,5875,645,7345,0.5805603579052997,"amenity","sustenance","pub","Café Thuys"
8989029383,"POINT(119524.61607625074 487049.6610786114)",710,5285,595,6590,0.5772260988435289,"shop","diy_shop","florist","Bloemenweelde"
8990488181,"POINT(127439.33021149808 482388.1436250815)",20,90,105,215,0.8514920629802897,"amenity","public","bench",NULL
8990505192,"POINT(127361.7183998854 482483.01977999444)",10,55,65,130,0.8263230812990678,"amenity","public","bench",NULL
8990523670,"POINT(127639.9368586073 482087.3560213164)",10,95,90,195,0.7823757657007342,"amenity","public","bench",NULL
8990541639,"POINT(127190.3528983473 482451.8697050598)",10,30,45,85,0.8702290979524683,"amenity","public","bench",NULL
8996371097,"POINT(119582.92942760797 487205.3854495157)",295,2365,280,2940,0.5731858807402418,"amenity","public","bench",NULL
8996371098,"POINT(119592.42988683737 487199.67596518365)",295,2365,280,2940,0.5731858807402418,"amenity","public","bench",NULL
8996380930,"POINT(119511.30537755348 487212.19775846245)",310,2535,275,3120,0.5572547182430926,"amenity","public","bench",NULL
8996380931,"POINT(119509.9522806401 487209.6594376896)",310,2535,275,3120,0.5572547182430926,"amenity","public","bench",NULL
8996805874,"POINT(119270.17810507563 487183.4276666309)",745,4990,495,6230,0.5761388514791643,"shop","food_shop","convenience","Oz Dostlar Gida Pazari"
8999475298,"POINT(124039.54206494517 485317.23842809803)",610,2180,480,3270,0.7875270036846218,"amenity","public","bench",NULL
8999475299,"POINT(124029.63861610959 485336.1158344218)",580,2215,460,3255,0.769910480209586,"amenity","public","bench",NULL
9001072190,"POINT(127226.12587784615 479938.037276368)",30,180,65,275,0.7828346133307927,"leisure","public","playground",NULL
9001656029,"POINT(119142.972004921 487166.5472328745)",760,4875,480,6115,0.5821654846702012,"shop","clothes_shop","clothes","UHMAH"
9001663259,"POINT(119263.51953777473 487126.3394349147)",685,4350,480,5515,0.5996036937591542,"amenity","sustenance","restaurant","Mehtap"
9001664637,"POINT(119255.99644535827 487128.5747786513)",685,4350,480,5515,0.5996036937591542,"shop","food_shop","alcohol","The Wine Spot"
9001664827,"POINT(119286.8635627153 487152.3408411977)",685,4350,480,5515,0.5996036937591542,"shop","furniture_shop","carpet","Davoud Perzische Tapijten"
9001695880,"POINT(118949.83784665869 487159.7536828562)",740,4555,425,5720,0.5817208631130607,"shop","food_shop","convenience","Vegan Fresco"
9001710213,"POINT(118896.18152259015 487147.2276053305)",1060,6490,680,8230,0.5982981998688582,"amenity","sustenance","cafe","De Neef van Fred"
9001768428,"POINT(118961.15842499293 486589.0854408862)",535,2865,365,3765,0.6475238491251866,"amenity","public","bench",NULL
9001768429,"POINT(118960.85635751256 486592.4924647822)",535,2865,365,3765,0.6475238491251866,"amenity","public","bench",NULL
9001768430,"POINT(118961.53021444267 486584.965789103)",535,2865,365,3765,0.6475238491251866,"amenity","public","bench",NULL
9001768431,"POINT(118961.8260406073 486581.6366988737)",535,2865,365,3765,0.6475238491251866,"amenity","public","bench",NULL
9001826841,"POINT(118897.93298819069 487032.86395703466)",780,4460,455,5695,0.6058703731629599,"amenity","public","bench",NULL
9001826842,"POINT(118898.38594682 487029.6115983153)",780,4460,455,5695,0.6058703731629599,"amenity","public","bench",NULL
9001826843,"POINT(118898.97419175276 487025.30119765457)",780,4460,455,5695,0.6058703731629599,"amenity","public","bench",NULL
9001826844,"POINT(118899.4141008362 487022.12682261056)",780,4460,455,5695,0.6058703731629599,"amenity","public","bench",NULL
9001830538,"POINT(118914.0500686497 486944.7770821429)",805,4385,460,5650,0.617643315427443,"amenity","public","bench",NULL
9001830539,"POINT(118914.50304695356 486941.52472546534)",805,4385,460,5650,0.617643315427443,"amenity","public","bench",NULL
9001830540,"POINT(118915.09131774641 486937.2143274647)",805,4385,460,5650,0.617643315427443,"amenity","public","bench",NULL
9001830541,"POINT(118915.53124599365 486934.03995440283)",805,4385,460,5650,0.617643315427443,"amenity","public","bench",NULL
9001847147,"POINT(118940.96963063205 486785.7999932281)",660,3305,375,4340,0.642139858417154,"amenity","public","bench",NULL
9001847148,"POINT(118941.20437642492 486782.5047270997)",660,3305,375,4340,0.642139858417154,"amenity","public","bench",NULL
9001847149,"POINT(118941.49975143185 486778.18534678034)",660,3305,375,4340,0.642139858417154,"amenity","public","bench",NULL
9001847150,"POINT(118941.72825631089 486774.9680143546)",660,3305,375,4340,0.642139858417154,"amenity","public","bench",NULL
9001894320,"POINT(119046.57525222271 486898.08965899196)",865,4585,475,5925,0.620454307223447,"amenity","sustenance","restaurant","Buurman & Buurman Eetwinkel De With"
9001905145,"POINT(119064.3645249687 486876.4741388568)",565,2880,330,3775,0.64059363722616,"shop","sportsvehicles_shop","car_repair","Centrumkings"
9001909870,"POINT(119132.46954912588 486903.1060453737)",725,3680,435,4840,0.645591773576888,"shop","sportsvehicles_shop","bicycle","Fietspadje"
9001919207,"POINT(119296.29578046211 487149.4686286369)",685,4350,480,5515,0.5996036937591542,"amenity","sustenance","fast_food","Steakhouse Gely"
9002051559,"POINT(119299.8095524644 487148.4640468179)",685,4350,480,5515,0.5996036937591542,"shop","food_shop","convenience","Himalaya Supermarkt"
9004893178,"POINT(125866.86670746475 478897.61164774623)",65,430,165,660,0.777336680617745,"amenity","sustenance","fast_food","De Lekkere Dingen Hut"
9006833705,"POINT(120978.23847180416 486663.47397003876)",115,1895,300,2310,0.5251168468132902,"shop","clothes_shop","boutique","Hoeden M/V"
9007299670,"POINT(119625.50362906525 487086.912911573)",510,3850,490,4850,0.5932342960369881,"shop","beauty_shop","optician","Anna M Eyewear"
9007304228,"POINT(119068.14147310032 487272.6965724899)",695,4380,440,5515,0.5877909633630047,"amenity","sustenance","restaurant","Pamukkale"
9007321605,"POINT(119607.85812835034 487250.3705329913)",190,1545,315,2050,0.6566515046643987,"amenity","public","bench",NULL
9007348625,"POINT(119263.24248436562 487160.50090945314)",870,5425,600,6895,0.6028731843456412,"shop",NULL,"yes","Health Corner"
9011459568,"POINT(119087.51642915866 486487.2550780164)",385,2560,300,3245,0.6008419484196796,"shop","sportsvehicles_shop","car_repair","Kanaal Garage"
9011995709,"POINT(119230.04202360079 486750.8612965111)",460,2230,290,2980,0.6663851317697633,"shop","other_shop","cannabis","Coffeeshop Massawa"
9012105969,"POINT(118912.2876379332 486785.69806024595)",655,3270,380,4305,0.6459215889982378,"amenity","public","bench",NULL
9012105970,"POINT(118912.71322607328 486782.4236510046)",655,3270,380,4305,0.6459215889982378,"amenity","public","bench",NULL
9012105971,"POINT(118913.26073390114 486778.1246790996)",655,3270,380,4305,0.6459215889982378,"amenity","public","bench",NULL
9012105972,"POINT(118913.67327146967 486774.92825345066)",655,3270,380,4305,0.6459215889982378,"amenity","public","bench",NULL
9017667401,"POINT(118664.58958225782 486420.0394475911)",525,3430,520,4475,0.6420417489743842,"shop","food_shop","convenience","Nightshop The Neighbours at 102"
9019122364,"POINT(123847.16864110464 486137.3432572761)",430,2925,415,3770,0.6257173697808489,"amenity","sustenance","cafe","Nieuwland (publieke ruimte)"
9021333212,"POINT(119492.33157102749 487073.04822339525)",380,2735,350,3465,0.6014013534559806,"amenity","culture","community_centre","Buurtkamer Kostelijk"
9023170302,"POINT(119245.48047708 485604.05034227145)",75,365,70,510,0.722624038001532,"amenity","public","bench",NULL
9023838211,"POINT(119047.65959787159 486920.7249255308)",705,3745,395,4845,0.6225166326015049,"shop","other_shop","cannabis","El Marssa Coffeeshop"
9023875813,"POINT(118785.90266488845 487177.4883893592)",195,1310,140,1645,0.5860283639146258,"shop","sportsvehicles_shop","bicycle","Tour de Amsterdam"
9025501920,"POINT(118784.21617921628 487498.9339827216)",500,3375,400,4275,0.6000994727977771,"amenity","public","bench",NULL
9025501921,"POINT(118814.73127869355 487504.4071004149)",440,2880,360,3680,0.6127564189027477,"amenity","public","bench",NULL
9032628426,"POINT(120607.2090030653 489743.6892555256)",175,415,10,600,0.621327492103571,"amenity","sustenance","restaurant","Vessel"
9032628427,"POINT(120622.28504039894 489722.9994070298)",175,420,10,605,0.6189519047057599,"shop","beauty_shop","hairdresser","DOQ Barbers"
9032950265,"POINT(119183.50158913888 487607.62246745627)",405,2755,315,3475,0.593665860219805,"amenity","sustenance","restaurant","Tandoori 2 Go"
9035062560,"POINT(120704.63098526272 489766.42184073594)",175,415,10,600,0.621327492103571,"amenity","public","bench",NULL
9035062562,"POINT(120384.10784900241 489525.7721211114)",745,3360,395,4500,0.6639561047464101,"amenity","sustenance","cafe","BAR HOUT"
9035062569,"POINT(120660.21259351633 489742.45203639683)",175,415,10,600,0.621327492103571,"amenity","public","bench",NULL
